student_id,programa,semestre,edad,genero,horas_estudio_semana,horas_sueno_noche,tiempo_desplazamiento_min,medio_transporte,nivel_estres,satisfaccion_academica,dias_ejercicio_semana,horas_sociales_semana,uso_ia_generativa,confianza_programando,area_interes_datos,modalidad_preferida,promedio_acumulado,fecha_encuesta
E0697,Ciencia de Datos,2,18,Mujer,21.5,6.3,37,TransMilenio,3,5,2,12.0,Nunca,3,Ciencia social computacional,Presencial,3.73,2026-08-16
E0698,Ingeniería Industrial,3,23,Mujer,15.9,7.0,37,Carro,4,4,4,14.1,Nunca,2,Ciencia social computacional,Virtual,3.45,2026-08-13
E0699,Ingeniería Industrial,3,23,Mujer,15.7,6.0,66,TransMilenio,4,4,2,7.1,Frecuentemente,3,IA y ML,Presencial,3.31,2026-08-03
E0700,Ingeniería Industrial,4,19,Mujer,12.5,6.7,47,Moto,4,3,3,11.5,Frecuentemente,3,No estoy seguro,Híbrida,3.32,2026-08-12
E0701,Ingeniería de Sistemas,4,20,Mujer,22.6,6.5,58,Bus,5,4,2,0.6,Frecuentemente,4,Analítica de negocio,Presencial,3.24,2026-08-04
E0702,Economía,3,18,Hombre,18.9,7.9,109,Bus,4,4,3,12.0,Frecuentemente,3,IA y ML,Presencial,3.12,2026-08-21
E0703,Ciencia de Datos,3,20,Hombre,8.2,7.1,20,Bus,4,4,2,5.1,Todos los días,4,Ingeniería de datos,Presencial,3.65,2026-08-12
E0704,Ingeniería Industrial,3,19,No binario,24.0,6.4,66,TransMilenio,5,3,2,8.9,A veces,4,No estoy seguro,Presencial,3.1,2026-08-21
E0705,Ingeniería Industrial,6,21,Mujer,18.0,5.9,32,Bus,5,3,4,8.6,A veces,3,IA y ML,Híbrida,3.14,2026-08-15
E0706,Ingeniería de Sistemas,2,20,Hombre,8.6,7.1,67,TransMilenio,3,4,4,2.5,Frecuentemente,4,Visualización,Presencial,3.51,2026-08-13
E0707,Psicología,1,21,Mujer,15.0,8.1,90,Carro,5,4,0,1.4,A veces,2,Analítica de negocio,Presencial,3.46,2026-08-16
E0708,Ingeniería Industrial,1,21,Hombre,10.0,7.9,22,Bicicleta,3,4,3,7.5,Todos los días,2,IA y ML,Presencial,4.17,2026-08-07
E0709,Ingeniería Industrial,6,23,Mujer,23.5,6.3,43,TransMilenio,5,4,2,9.5,A veces,2,No estoy seguro,Presencial,3.09,2026-08-09
E0710,Economía,3,24,Hombre,6.7,7.5,76,Bicicleta,4,4,2,9.8,Nunca,2,No estoy seguro,Presencial,2.82,2026-08-06
E0711,Ingeniería de Sistemas,6,22,Hombre,15.8,7.5,75,TransMilenio,4,3,1,9.8,Todos los días,3,No estoy seguro,Presencial,3.36,2026-08-03
E0712,Ingeniería Industrial,3,22,Hombre,14.6,4.6,5,Bus,5,4,6,6.8,Nunca,2,Ingeniería de datos,Presencial,3.39,2026-08-09
E0713,Ingeniería de Sistemas,3,20,Hombre,15.7,5.9,83,TransMilenio,5,4,2,7.7,A veces,3,No estoy seguro,Presencial,3.8,2026-08-13
E0714,Ingeniería Industrial,4,22,Hombre,6.2,6.2,66,Moto,4,3,1,8.4,Todos los días,3,Ingeniería de datos,Presencial,3.19,2026-08-17
E0715,Diseño,5,21,Hombre,17.7,7.4,85,TransMilenio,4,4,3,7.1,A veces,1,No estoy seguro,Presencial,2.84,2026-08-15
E0716,Economía,1,18,Hombre,20.2,7.4,57,Caminando,5,4,3,6.1,A veces,2,Ingeniería de datos,Presencial,3.33,2026-08-21
E0717,Ingeniería de Sistemas,3,20,Prefiere no responder,12.5,6.6,42,Caminando,5,4,3,10.3,A veces,4,IA y ML,Presencial,3.82,2026-08-03
E0718,Ciencia de Datos,3,22,Mujer,7.8,5.6,85,Transmilenio,3,4,3,11.5,A veces,4,No estoy seguro,Presencial,3.35,2026-08-10
E0719,Administración,4,21,Mujer,15.6,5.6,57,Bicicleta,4,4,2,8.1,Frecuentemente,2,No estoy seguro,Presencial,3.18,2026-08-03
E0720,Economía,1,19,Mujer,8.3,7.3,27,TransMilenio,2,5,3,6.0,A veces,2,No estoy seguro,Presencial,3.22,2026-08-13
E0721,Ingeniería de Sistemas,5,20,Mujer,17.5,5.9,67,TransMilenio,5,4,2,7.3,Frecuentemente,4,Ingeniería de datos,Presencial,3.2,2026-08-04
E0722,Ciencia de Datos,3,19,Mujer,16.1,6.4,52,Caminando,5,3,3,12.9,Frecuentemente,2,Visualización,Presencial,3.63,2026-08-12
E0723,Psicología,5,22,Hombre,16.5,7.5,99,Bus,4,5,3,11.2,Frecuentemente,4,Analítica de negocio,Presencial,3.73,2026-08-12
E0724,Administración,5,22,Prefiere no responder,13.5,7.8,64,Bus,4,5,3,16.2,A veces,5,Ciencia social computacional,Presencial,3.08,2026-08-19
E0725,Administración,2,16,No binario,15.6,5.8,89,Carro,4,4,1,0.4,A veces,2,No estoy seguro,Presencial,3.56,2026-08-17
E0726,Ingeniería de Sistemas,5,18,No binario,10.5,6.8,82,Bicicleta,4,3,5,14.2,Nunca,4,Analítica de negocio,Híbrida,3.84,2026-08-16
E0727,Economía,5,17,Hombre,13.0,8.6,68,TransMilenio,5,5,2,7.4,Todos los días,3,Visualización,Presencial,3.51,2026-08-01
E0728,Ingeniería Industrial,6,22,Mujer,23.0,6.2,29,Bus,5,2,1,9.1,A veces,2,No estoy seguro,Presencial,3.59,2026-08-07
E0729,Administración,3,20,Mujer,18.0,6.8,76,Bus,4,3,5,2.8,Frecuentemente,2,Analítica de negocio,Presencial,3.56,2026-08-10
E0730,Ingeniería Industrial,3,20,Hombre,13.7,6.7,8,Bus,4,4,3,9.6,Frecuentemente,3,Analítica de negocio,Presencial,3.6,2026-08-11
E0731,Administración,1,19,Hombre,9.6,6.3,81,Caminando,5,3,3,10.4,A veces,2,Ingeniería de datos,Presencial,3.84,2026-08-08
E0732,Ingeniería de Sistemas,5,24,Hombre,19.9,7.3,48,TransMilenio,3,5,1,11.4,A veces,5,Analítica de negocio,Presencial,3.74,2026-08-07
E0733,Economía,4,23,Mujer,14.2,5.7,12,TransMilenio,5,4,5,13.5,A veces,2,Visualización,Presencial,3.41,2026-08-20
E0734,Ingeniería Industrial,5,22,Mujer,28.6,6.3,27,Bus,5,3,3,5.1,A veces,2,No estoy seguro,Presencial,3.7,2026-08-19
E0735,Administración,3,23,Mujer,11.4,6.5,13,TransMilenio,4,5,1,8.3,Nunca,3,Ciencia social computacional,Híbrida,3.59,2026-08-13
E0736,Administración,8,21,Hombre,22.2,7.7,37,Carro,4,3,3,7.5,A veces,3,IA y ML,Presencial,3.67,2026-08-09
E0737,Psicología,3,22,Hombre,16.3,7.2,56,Bus,4,4,2,7.4,Frecuentemente,3,No estoy seguro,Presencial,3.46,2026-08-07
E0738,Ciencia de Datos,8,20,Hombre,10.5,8.3,8,TransMilenio,4,5,0,10.5,Frecuentemente,3,Visualización,Presencial,3.57,2026-08-05
E0739,Ingeniería Industrial,2,21,Mujer,8.6,7.4,54,Caminando,4,3,0,12.6,Frecuentemente,1,IA y ML,Presencial,3.01,2026-08-07
E0740,Ingeniería Industrial,1,19,Hombre,13.2,8.2,14,Bus,4,4,3,15.9,Nunca,2,Analítica de negocio,Presencial,3.87,2026-08-06
E0741,Ingeniería Industrial,6,20,Hombre,15.2,8.0,21,Bus,4,5,3,11.7,Todos los días,4,Ingeniería de datos,Presencial,3.7,2026-08-09
E0742,Diseño,4,20,Mujer,20.9,6.9,0,TransMilenio,5,4,4,3.5,Frecuentemente,1,IA y ML,Híbrida,3.36,2026-08-05
E0743,Psicología,5,18,Mujer,22.6,5.2,87,Carro,5,3,2,0,Frecuentemente,2,Ingeniería de datos,Híbrida,3.12,2026-08-12
E0744,Ingeniería de Sistemas,4,19,Mujer,21.3,5.6,30,Carro,5,3,2,6.0,Frecuentemente,4,No estoy seguro,Virtual,2.9,2026-08-04
E0745,Ingeniería de Sistemas,6,20,Mujer,18.8,6.1,62,Moto,5,4,3,7.0,Frecuentemente,4,Ingeniería de datos,Presencial,3.25,2026-08-12
E0746,Economía,4,23,Mujer,16.9,6.3,69,Carro,5,3,0,4.5,Todos los días,2,IA y ML,Presencial,3.39,2026-08-13
E0747,Administración,4,19,Hombre,26.2,5.4,16,Bus,3,5,2,11.1,Nunca,3,IA y ML,Híbrida,3.53,2026-08-13
E0748,Administración,3,20,Mujer,31.1,6.3,97,Caminando,5,4,3,7.9,Todos los días,3,Analítica de negocio,Presencial,2.91,2026-08-15
E0749,Ingeniería Industrial,1,18,Hombre,12.4,6.3,77,TransMilenio,5,2,4,13.1,A veces,3,Ingeniería de datos,Virtual,3.63,2026-08-08
E0750,Ciencia de Datos,5,22,Hombre,7.7,6.9,44,TransMilenio,3,5,3,6.1,A veces,3,IA y ML,Presencial,2.74,2026-08-20
E0751,Economía,2,20,Hombre,20.9,7.1,38,TransMilenio,3,4,3,4.6,Nunca,2,IA y ML,Híbrida,3.46,2026-08-08
E0752,Diseño,5,22,Mujer,15.5,5.6,34,Bus,5,3,2,9.3,Frecuentemente,3,Visualización,Presencial,3.61,2026-08-05
E0753,Ingeniería Industrial,4,19,Mujer,15.5,6.9,30,Carro,4,4,6,6.9,Frecuentemente,3,IA y ML,Presencial,3.26,2026-08-06
E0754,Ingeniería de Sistemas,4,19,Hombre,11.3,7.2,64,Bus,4,4,0,7.2,Frecuentemente,4,Ciencia social computacional,Presencial,3.96,2026-08-08
E0755,Administración,1,21,Mujer,10.7,7.8,68,Bus,5,3,4,9.2,Frecuentemente,5,No estoy seguro,Presencial,2.86,2026-08-21
E0756,Ciencia de Datos,6,20,Hombre,16.0,6.6,55,TransMilenio,5,4,4,12.3,A veces,3,Ciencia social computacional,Híbrida,3.62,2026-08-10
E0757,Administración,1,16,Hombre,6.9,7.2,54,Carro,2,4,2,3.2,A veces,2,Analítica de negocio,Presencial,3.88,2026-08-20
E0758,Economía,3,20,Mujer,19.6,6.6,85,TransMilenio,5,3,1,6.3,A veces,3,Analítica de negocio,Presencial,3.12,2026-08-14
E0759,Economía,5,23,Hombre,20.2,5.5,68,Bicicleta,5,3,2,3.1,A veces,3,Ingeniería de datos,Presencial,3.39,2026-08-21
E0760,Administración,6,23,Hombre,25.9,6.8,84,TransMilenio,4,4,4,12.5,A veces,4,No estoy seguro,Presencial,3.54,2026-08-07
E0761,Administración,4,23,Hombre,6.7,6.4,23,TransMilenio,4,5,2,6.2,A veces,3,Analítica de negocio,Presencial,3.67,2026-08-02
E0762,Ciencia de Datos,6,22,Hombre,19.7,7.1,61,Bicicleta,4,4,2,7.0,A veces,5,Analítica de negocio,Presencial,3.5,2026-08-08
E0763,Economía,2,19,Hombre,15.9,6.5,29,TransMilenio,4,4,0,9.8,Todos los días,4,IA y ML,Híbrida,3.71,2026-08-16
E0764,Ciencia de Datos,4,21,Mujer,22.0,5.4,14,Caminando,5,3,2,4.0,Todos los días,4,IA y ML,Híbrida,3.13,2026-08-14
E0765,Administración,1,20,Mujer,9.1,6.4,30,Caminando,4,3,3,4.7,Frecuentemente,2,,Híbrida,3.08,2026-08-03
E0766,Economía,3,19,Hombre,10.2,7.1,75,Bus,4,4,3,13.5,Frecuentemente,5,IA y ML,Presencial,3.52,2026-08-15
E0767,Administración,6,22,Mujer,24.4,6.9,24,Bus,5,3,4,10.4,A veces,2,IA y ML,Presencial,3.18,2026-08-07
E0768,Diseño,4,22,Hombre,15.7,8.6,85,TransMilenio,4,4,6,12.6,Frecuentemente,2,IA y ML,Híbrida,4.23,2026-08-08
E0769,Ingeniería de Sistemas,4,21,Hombre,11.2,6.1,64,Caminando,3,4,1,4.4,A veces,4,IA y ML,Virtual,3.31,2026-08-04
E0770,Ingeniería Industrial,3,21,Hombre,8.7,6.1,43,TransMilenio,3,4,3,5.0,A veces,2,Visualización,Híbrida,3.95,2026-08-13
E0771,Ciencia de Datos,5,21,Mujer,24.2,5.5,32,TransMilenio,5,4,3,7.9,Frecuentemente,5,IA y ML,Presencial,3.81,2026-08-16
E0772,Economía,4,19,Mujer,20.6,4.6,41,Moto,4,4,2,1.6,Frecuentemente,2,Visualización,Presencial,3.34,2026-08-02
E0773,Ingeniería Industrial,2,18,Mujer,9.7,6.4,33,TransMilenio,4,4,3,2.9,A veces,3,No estoy seguro,Híbrida,3.33,2026-08-10
E0774,Ingeniería de Sistemas,1,21,Hombre,22.3,,80,Bicicleta,4,4,6,15.6,A veces,4,IA y ML,Presencial,3.97,2026-08-12
E0775,Ingeniería de Sistemas,2,21,Mujer,10.0,,20,Moto,4,4,1,6.6,Todos los días,4,IA y ML,Virtual,3.66,2026-08-09
E0776,Ciencia de Datos,6,19,Mujer,18.1,6.1,60,Carro,4,4,0,13.5,Frecuentemente,5,Analítica de negocio,Presencial,3.1,2026-08-18
E0777,Administración,3,20,No binario,20.2,6.6,36,Bicicleta,4,4,4,9.7,A veces,2,Analítica de negocio,Presencial,3.28,2026-08-07
E0778,Ingeniería de Sistemas,8,24,Hombre,30.0,5.7,68,Moto,5,5,3,8.7,Frecuentemente,4,No estoy seguro,Presencial,3.36,2026-08-16
E0779,Ciencia de Datos,2,17,Mujer,13.5,6.1,0,Carro,4,2,1,7.9,A veces,2,IA y ML,Presencial,3.3,2026-08-09
E0780,Administración,2,20,Hombre,10.1,6.3,61,Moto,3,5,3,8.4,Frecuentemente,3,Ciencia social computacional,Presencial,3.17,2026-08-08
E0781,Diseño,4,25,Hombre,14.3,5.9,28,Carro,5,3,4,0.8,Frecuentemente,1,Ciencia social computacional,Híbrida,3.62,2026-08-14
E0782,Ciencia de Datos,4,20,Hombre,16.6,7.4,,Caminando,2,5,1,6.7,Todos los días,3,IA y ML,Presencial,4.11,2026-08-11
E0783,Economía,4,20,Mujer,16.2,6.4,0,Moto,5,4,0,8.6,Frecuentemente,3,IA y ML,Presencial,3.65,2026-08-12
E0784,Economía,1,20,Mujer,14.8,9.4,107,TransMilenio,3,5,6,5.2,Todos los días,3,IA y ML,Presencial,3.41,2026-08-17
E0785,Ciencia de Datos,3,19,Mujer,17.2,6.5,57,Bus,3,4,4,5.6,A veces,4,Visualización,Presencial,3.81,2026-08-21
E0786,Administración,3,17,Mujer,21.1,,50,Bus,4,4,3,9.5,Frecuentemente,3,Analítica de negocio,Presencial,3.75,2026-08-03
E0787,Ingeniería Industrial,3,21,Mujer,9.7,7.0,90,Carro,3,4,1,6.3,Frecuentemente,1,Analítica de negocio,Presencial,3.4,2026-08-09
E0788,Ingeniería de Sistemas,4,21,No binario,10.7,7.3,,Bus,4,3,2,2.5,Todos los días,4,,Híbrida,2.78,2026-08-06
E0789,Psicología,2,21,Prefiere no responder,21.0,8.4,54,Moto,5,5,1,1.8,Frecuentemente,3,Ingeniería de datos,Híbrida,3.61,2026-08-16
E0790,Administración,4,22,Mujer,15.7,6.1,2,Bicicleta,4,4,0,7.2,Todos los días,3,Ingeniería de datos,Presencial,3.94,2026-08-19
E0791,Ingeniería de Sistemas,1,18,Mujer,10.3,7.8,17,Bus,2,5,0,13.6,A veces,3,Analítica de negocio,Presencial,3.34,2026-08-21
E0792,Diseño,4,22,Hombre,8.9,6.8,54,TransMilenio,4,5,3,8.4,Nunca,4,Visualización,Híbrida,3.62,2026-08-14
E0793,Ciencia de Datos,6,20,Hombre,20.8,5.3,35,Carro,4,3,2,9.6,Todos los días,2,Analítica de negocio,Híbrida,3.65,2026-08-01
E0794,Economía,6,24,Hombre,22.4,7.3,54,Bicicleta,4,5,2,4.5,Todos los días,3,IA y ML,Híbrida,3.82,2026-08-10
E0795,Psicología,3,18,Mujer,16.9,7.3,116,TransMilenio,3,4,0,8.2,Frecuentemente,3,Analítica de negocio,Presencial,3.81,2026-08-17
E0796,Ciencia de Datos,2,19,Mujer,10.3,7.1,27,Bus,4,5,2,0,Frecuentemente,5,No estoy seguro,Presencial,3.3,2026-08-11
E0797,Ciencia de Datos,5,19,Hombre,24.4,6.3,106,Caminando,5,2,4,8.5,A veces,2,Ingeniería de datos,Presencial,3.1,2026-08-08
E0798,Administración,2,22,Hombre,10.3,6.2,58,Bus,4,4,3,13.0,Nunca,2,Analítica de negocio,Híbrida,3.07,2026-08-01
E0799,Psicología,4,20,Hombre,10.6,6.2,63,Bus,4,5,2,5.1,Nunca,4,Ciencia social computacional,Presencial,3.11,2026-08-10
E0800,Ciencia de Datos,7,26,Hombre,27.8,8.2,52,Caminando,5,4,6,0,Todos los días,3,Ingeniería de datos,Presencial,4.02,2026-08-01
E0801,Psicología,2,22,Hombre,21.0,6.4,68,TransMilenio,4,4,4,10.1,A veces,2,Ciencia social computacional,Presencial,3.44,2026-08-18
E0802,Administración,7,23,Hombre,18.5,8.5,30,Carro,4,4,4,10.5,Todos los días,2,IA y ML,Presencial,4.27,2026-08-02
E0803,Ciencia de Datos,8,25,Mujer,22.1,6.6,62,TransMilenio,4,5,6,10.5,A veces,3,IA y ML,Híbrida,3.53,2026-08-01
E0804,Ingeniería de Sistemas,3,20,Hombre,12.5,7.5,14,TransMilenio,3,5,4,4.8,Frecuentemente,4,IA y ML,Presencial,3.23,2026-08-20
E0805,Economía,5,23,Mujer,11.4,7.5,72,TransMilenio,3,4,2,3.4,Frecuentemente,3,No estoy seguro,Presencial,3.61,2026-08-05
E0806,Economía,5,22,No binario,10.8,6.9,96,TransMilenio,4,4,4,9.9,Todos los días,3,IA y ML,Presencial,3.55,2026-08-04
E0807,Administración,5,21,Mujer,22.9,8.0,65,Bus,3,4,4,6.7,A veces,2,Ingeniería de datos,Presencial,3.38,2026-08-08
E0808,Ingeniería de Sistemas,7,24,Mujer,17.8,6.3,59,Bicicleta,5,3,1,7.4,A veces,3,IA y ML,Híbrida,3.66,2026-08-16
E0809,Administración,1,19,Mujer,9.4,6.2,44,Bus,3,4,3,10.1,Nunca,5,IA y ML,Presencial,3.54,2026-08-17
E0810,Economía,8,24,Mujer,24.2,6.7,65,Caminando,4,4,2,9.0,Todos los días,4,IA y ML,Presencial,4.05,2026-08-18
E0811,Diseño,1,17,Hombre,2.6,5.2,123,Bus,4,3,0,8.0,A veces,3,IA y ML,Presencial,3.13,2026-08-09
E0812,Economía,2,18,No binario,8.3,6.2,42,Bus,3,3,1,15.5,A veces,3,Visualización,Presencial,2.97,2026-08-18
E0813,Ciencia de Datos,6,23,Mujer,95.0,7.0,18,Bicicleta,4,5,6,2.1,A veces,3,IA y ML,Presencial,3.57,2026-08-19
E0814,Ingeniería de Sistemas,4,23,Hombre,16.0,7.2,44,Moto,4,4,3,13.6,Frecuentemente,4,Visualización,Presencial,3.42,2026-08-06
E0815,Economía,4,20,Hombre,18.0,6.3,31,TransMilenio,5,2,1,7.1,A veces,4,Analítica de negocio,Presencial,3.38,2026-08-04
E0816,Psicología,3,18,Mujer,11.7,7.2,34,TransMilenio,4,5,3,11.3,Nunca,1,IA y ML,Híbrida,3.58,2026-08-07
E0817,Ingeniería Industrial,4,18,Hombre,8.8,7.5,60,Bus,3,4,3,12.0,A veces,4,IA y ML,Presencial,3.78,2026-08-14
E0818,Ingeniería Industrial,5,22,Hombre,13.5,5.6,38,Moto,5,3,7,2.1,Todos los días,4,Visualización,Presencial,4.19,2026-08-15
E0819,Ingeniería de Sistemas,1,17,Mujer,12.9,,47,Transmilenio,2,4,4,0,Todos los días,3,IA y ML,Presencial,3.82,2026-08-18
E0820,Psicología,3,22,Hombre,19.4,5.6,30,TransMilenio,4,4,3,10.2,Todos los días,1,No estoy seguro,Presencial,3.42,2026-08-18
E0821,Ciencia de Datos,3,20,Mujer,5.5,6.4,83,Caminando,4,5,5,7.6,A veces,3,Analítica de negocio,Presencial,3.17,2026-08-11
E0822,Ingeniería de Sistemas,3,18,Mujer,0,7.0,53,TransMilenio,3,4,3,7.6,A veces,4,Visualización,Presencial,2.7,2026-08-07
E0823,Ingeniería de Sistemas,4,19,Hombre,15.3,6.6,2,TransMilenio,2,5,4,7.4,Todos los días,4,Ingeniería de datos,Híbrida,3.58,2026-08-05
E0824,Economía,5,19,Hombre,14.6,7.2,46,TransMilenio,4,3,3,4.8,Frecuentemente,1,IA y ML,Presencial,3.47,2026-08-09
E0825,Diseño,2,21,Mujer,13.5,6.2,68,TransMilenio,5,3,4,0,A veces,2,IA y ML,Presencial,3.52,2026-08-02
E0826,Ingeniería de Sistemas,6,24,Mujer,20.1,6.9,90,Carro,4,4,6,8.1,Frecuentemente,5,Visualización,Presencial,3.38,2026-08-02
E0827,Ingeniería Industrial,5,21,Mujer,18.9,6.5,20,TransMilenio,4,4,2,9.7,Todos los días,2,Visualización,Híbrida,3.2,2026-08-07
E0828,Ingeniería de Sistemas,4,22,Mujer,18.1,8.2,69,Carro,4,4,1,5.6,Frecuentemente,3,IA y ML,Presencial,3.73,2026-08-05
E0829,Ingeniería Industrial,3,18,Mujer,11.8,8.4,102,Caminando,4,4,7,5.3,Frecuentemente,3,Ciencia social computacional,Híbrida,3.85,2026-08-08
E0830,Administración,4,19,Mujer,21.4,7.5,104,Bicicleta,4,3,2,14.8,Todos los días,1,Visualización,Híbrida,3.57,2026-08-01
E0831,Administración,4,19,Hombre,13.0,6.9,77,Moto,4,3,3,13.8,Nunca,3,Ingeniería de datos,Presencial,3.58,2026-08-07
E0832,Ingeniería Industrial,3,20,Hombre,10.2,6.9,76,Bicicleta,3,4,3,9.9,Nunca,2,Ingeniería de datos,Híbrida,3.23,2026-08-18
E0833,Ciencia de Datos,5,21,Mujer,14.7,5.9,79,Moto,5,4,3,9.4,Nunca,4,Ciencia social computacional,Híbrida,2.5,2026-08-13
E0834,Ciencia de Datos,4,24,Hombre,13.7,6.7,18,TransMilenio,4,4,6,9.4,Frecuentemente,3,Visualización,Híbrida,3.72,2026-08-17
E0835,Psicología,4,22,Hombre,15.1,6.2,36,TransMilenio,5,3,1,13.4,A veces,3,Analítica de negocio,Híbrida,3.42,2026-08-10
E0836,Economía,4,22,Hombre,6.0,6.5,46,TransMilenio,4,5,2,8.9,A veces,3,Ciencia social computacional,Presencial,3.27,2026-08-07
E0837,Economía,3,20,Mujer,12.4,7.7,107,Bicicleta,5,4,2,3.7,Frecuentemente,2,Ciencia social computacional,Presencial,3.47,2026-08-16
E0838,Psicología,2,16,Hombre,20.4,6.5,50,Bicicleta,3,5,6,4.9,Todos los días,5,Analítica de negocio,Presencial,3.83,2026-08-20
E0839,Ciencia de Datos,4,20,Mujer,11.8,7.1,52,TransMilenio,3,4,6,3.9,Frecuentemente,5,IA y ML,Presencial,2.88,2026-08-14
E0840,Administración,4,20,Mujer,14.0,6.2,49,Bicicleta,5,4,3,7.6,Frecuentemente,2,Analítica de negocio,Presencial,3.4,2026-08-18
E0841,Administración,2,19,Mujer,9.6,,61,Bus,4,4,2,10.2,Todos los días,2,Visualización,Presencial,3.2,2026-08-01
E0842,Administración,6,20,Hombre,19.8,5.8,74,Carro,5,3,0,2.7,Todos los días,2,Ingeniería de datos,Híbrida,2.9,2026-08-15
E0843,Ciencia de Datos,3,20,Hombre,8.4,6.3,38,Carro,4,4,5,12.1,Frecuentemente,3,No estoy seguro,Virtual,3.42,2026-08-08
E0844,Ingeniería Industrial,3,23,Mujer,26.6,4.9,28,Bus,4,2,1,8.8,A veces,3,IA y ML,Presencial,2.67,2026-08-07
E0845,Ingeniería Industrial,7,21,Hombre,21.2,,31,TransMilenio,3,5,3,13.9,Todos los días,2,No estoy seguro,Híbrida,4.4,2026-08-04
E0846,Psicología,1,21,Mujer,9.0,8.6,61,Bicicleta,2,5,2,8.2,Frecuentemente,4,Visualización,Presencial,3.86,2026-08-21
E0847,Ciencia de Datos,4,20,Hombre,9.1,7.5,46,TransMilenio,3,3,2,15.1,A veces,3,IA y ML,Presencial,3.25,2026-08-10
E0848,Diseño,3,20,Hombre,27.0,7.2,37,Bicicleta,5,4,0,7.3,Todos los días,1,IA y ML,Virtual,4.38,2026-08-13
E0849,Ingeniería de Sistemas,6,23,Hombre,11.2,8.9,57,TransMilenio,3,4,3,7.9,Frecuentemente,4,,Presencial,3.11,2026-08-21
E0850,Ingeniería de Sistemas,5,24,Hombre,7.8,6.6,46,Bus,3,4,4,5.9,Frecuentemente,3,No estoy seguro,Híbrida,3.46,2026-08-13
E0851,Administración,3,21,Mujer,25.1,7.1,51,Carro,4,3,3,10.4,Frecuentemente,3,Visualización,Híbrida,3.64,2026-08-17
E0852,Economía,6,21,Mujer,33.1,6.4,55,TransMilenio,5,3,4,6.7,Todos los días,2,No estoy seguro,Presencial,3.9,2026-08-07
E0853,Diseño,5,21,Mujer,17.4,6.8,87,TransMilenio,5,3,2,11.0,Frecuentemente,3,Analítica de negocio,Presencial,3.46,2026-08-18
E0854,Ingeniería Industrial,5,21,No binario,19.2,7.4,33,TransMilenio,3,5,4,8.2,A veces,3,IA y ML,Presencial,3.65,2026-08-04
E0855,Ingeniería de Sistemas,1,18,Hombre,12.7,5.9,0,TransMilenio,4,4,0,14.3,Frecuentemente,2,Ciencia social computacional,Presencial,3.49,2026-08-14
E0856,Ciencia de Datos,6,19,Hombre,16.0,6.7,14,TransMilenio,3,5,4,5.0,Todos los días,4,Ingeniería de datos,Presencial,3.38,2026-08-01
E0857,Ingeniería Industrial,2,19,Hombre,5.6,7.0,14,Bus,3,4,2,7.1,Todos los días,3,Visualización,Híbrida,2.8,2026-08-01
E0858,Ingeniería Industrial,3,22,Mujer,15.4,7.2,37,Carro,4,4,5,7.9,Frecuentemente,3,No estoy seguro,Híbrida,3.53,2026-08-09
E0859,Ingeniería de Sistemas,4,21,Hombre,18.4,6.7,29,Bus,4,3,3,13.3,Frecuentemente,4,IA y ML,Presencial,3.31,2026-08-18
E0860,Diseño,3,21,Hombre,14.5,7.9,12,Moto,3,4,4,4.9,Frecuentemente,2,No estoy seguro,Presencial,3.38,2026-08-10
E0861,Diseño,2,22,Hombre,8.7,6.0,46,Carro,5,2,3,13.1,A veces,2,Analítica de negocio,Presencial,3.47,2026-08-13
E0862,Ingeniería de Sistemas,3,16,Mujer,11.7,7.8,40,Bus,4,4,2,2.4,Frecuentemente,3,Visualización,Híbrida,3.25,2026-08-19
E0863,Diseño,1,19,Mujer,15.5,6.3,23,Bicicleta,4,4,1,8.1,Frecuentemente,3,Ingeniería de datos,Híbrida,3.1,2026-08-01
E0864,Economía,6,24,Mujer,11.8,6.7,27,Bus,5,4,4,15.3,A veces,3,IA y ML,Presencial,2.7,2026-08-17
E0865,Ingeniería de Sistemas,3,19,Mujer,17.1,6.2,26,TransMilenio,3,3,2,8.0,Todos los días,4,No estoy seguro,Presencial,4.23,2026-08-04
E0866,Ingeniería Industrial,3,20,Hombre,17.2,6.4,82,Bus,5,4,4,5.9,A veces,2,Visualización,Híbrida,3.25,2026-08-08
E0867,Ingeniería Industrial,2,18,Mujer,22.5,5.3,87,Bus,5,4,3,0,Todos los días,2,Visualización,Presencial,3.25,2026-08-10
E0868,Administración,6,22,Hombre,22.2,7.8,81,Carro,3,4,4,11.5,Frecuentemente,4,Ingeniería de datos,Presencial,3.86,2026-08-09
E0869,Administración,5,22,Mujer,21.4,7.2,93,TransMilenio,5,4,4,5.8,A veces,2,Ingeniería de datos,Virtual,4.01,2026-08-15
E0870,Diseño,6,26,Mujer,22.6,7.6,16,Carro,5,5,3,6.8,A veces,1,No estoy seguro,Presencial,3.71,2026-08-19
E0871,Ingeniería de Sistemas,1,18,Hombre,13.1,6.9,39,Carro,4,3,2,1.3,Todos los días,5,Visualización,Híbrida,3.49,2026-08-11
E0872,Diseño,2,18,Hombre,11.3,6.2,47,Caminando,5,4,0,7.1,Todos los días,2,Ingeniería de datos,Presencial,3.72,2026-08-12
E0873,Administración,3,23,Hombre,16.6,7.3,111,Moto,4,4,1,7.1,Todos los días,3,No estoy seguro,Presencial,3.63,2026-08-08
